timestamp,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3
2026-05-01 17:24:01.396,-0.59,-7.64,-7.11,-0.12,-0.04,-0.01,-3.43,-7.12,-5.71,-0.07,0.01,0.03,1.37,-9.86,2.71,0.20,0.03,-0.01,2.13,-4.92,9.10,-0.06,-0.00,-0.00
2026-05-01 17:24:01.805,-0.54,-7.64,-7.13,-0.12,-0.03,-0.01,-3.38,-7.06,-5.82,-0.07,0.01,0.03,1.40,-9.87,2.77,0.20,0.03,-0.01,2.17,-4.95,9.12,-0.07,0.00,-0.00
2026-05-01 17:24:02.112,-0.66,-7.66,-7.13,-0.12,-0.04,-0.01,-3.42,-7.07,-5.60,-0.07,0.01,0.03,1.36,-9.86,2.78,0.20,0.02,-0.01,2.21,-4.99,9.09,-0.07,-0.00,-0.00
2026-05-01 17:24:02.420,-0.56,-7.66,-7.10,-0.12,-0.04,-0.01,-3.37,-7.10,-5.66,-0.07,0.01,0.03,1.34,-9.82,2.65,0.20,0.02,-0.01,2.13,-4.95,9.17,-0.06,-0.00,-0.00
2026-05-01 17:24:02.522,-0.54,-7.65,-7.12,-0.12,-0.04,-0.01,-3.37,-7.13,-5.78,-0.07,0.01,0.03,1.35,-9.84,2.77,0.20,0.02,-0.01,2.10,-4.85,9.16,-0.06,0.00,-0.01
2026-05-01 17:24:03.031,-0.59,-7.63,-7.09,-0.12,-0.03,-0.01,-3.37,-7.14,-5.66,-0.07,0.01,0.03,1.35,-9.88,2.78,0.20,0.03,-0.01,2.12,-4.98,9.09,-0.06,-0.00,0.00
2026-05-01 17:24:03.444,-0.59,-7.65,-7.13,-0.12,-0.04,-0.01,-3.35,-7.09,-5.65,-0.07,0.01,0.03,1.34,-9.81,2.73,0.20,0.02,-0.01,2.13,-4.90,9.06,-0.06,-0.00,-0.00
2026-05-01 17:24:03.853,-0.57,-7.59,-7.08,-0.12,-0.04,-0.01,-3.46,-7.09,-5.72,-0.07,0.00,0.03,1.33,-9.81,2.77,0.20,0.02,-0.01,2.14,-4.89,9.18,-0.06,0.00,-0.00
2026-05-01 17:24:04.263,-0.52,-7.62,-7.10,-0.12,-0.04,-0.01,-3.35,-7.10,-5.73,-0.07,0.01,0.03,1.32,-9.88,2.75,0.20,0.02,-0.01,2.12,-4.91,9.15,-0.07,-0.00,-0.00
2026-05-01 17:24:04.580,-0.65,-7.65,-7.06,-0.12,-0.04,-0.01,-3.38,-7.13,-5.61,-0.07,0.01,0.03,1.35,-9.89,2.79,0.20,0.02,-0.01,2.14,-4.92,9.19,-0.07,-0.00,-0.00
2026-05-01 17:24:04.648,-0.54,-7.63,-7.11,-0.12,-0.03,-0.01,-3.37,-7.10,-5.61,-0.07,0.00,0.03,1.35,-9.84,2.72,0.20,0.02,-0.01,2.11,-4.85,9.18,-0.07,-0.00,-0.00
2026-05-01 17:24:05.287,-0.52,-7.66,-7.04,-0.12,-0.03,-0.01,-3.36,-7.06,-5.77,-0.07,0.01,0.03,1.33,-9.87,2.61,0.19,0.03,-0.01,2.11,-4.87,9.40,-0.05,0.00,-0.00
