timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T22:22:23.526404,Jep Kanan,0.4105,Benar,0.5079
2026-06-03T22:22:24.073114,Jep Kanan,0.4105,Benar,0.5079
2026-06-03T22:22:26.791568,Kombinasi Kanan,0.5335,Benar,0.8125
2026-06-03T22:22:27.344471,Kombinasi Kanan,0.5411,Benar,0.9222
2026-06-03T22:22:27.896947,Kombinasi Kanan,0.4119,Salah,0.5074
2026-06-03T22:22:37.152222,Kombinasi Kanan,0.6509,Benar,0.8769
2026-06-03T22:22:37.699490,Kombinasi Kanan,0.6803,Benar,0.8925
2026-06-03T22:22:38.245283,Kombinasi Kanan,0.5407,Salah,0.6328
2026-06-03T22:22:38.787267,Jep Kanan,0.4213,Benar,0.5215
2026-06-03T22:22:45.334385,Kombinasi Kanan,0.5049,Salah,0.6915
2026-06-03T22:22:45.880553,Kombinasi Kanan,0.7706,Benar,0.9799
2026-06-03T22:22:46.426021,Kombinasi Kanan,0.7387,Benar,0.7804
2026-06-03T22:22:46.971860,Kombinasi Kanan,0.6249,Salah,0.5705
2026-06-03T22:22:47.517575,Jep Kanan,0.4618,Benar,0.5117
2026-06-03T22:22:52.407541,Kombinasi Kanan,0.6678,Benar,0.9455
2026-06-03T22:22:52.952983,Kombinasi Kanan,0.7466,Benar,0.9629
2026-06-03T22:22:53.495843,Kombinasi Kanan,0.6656,Benar,0.7046
2026-06-03T22:22:54.038147,Jep Kanan,0.4774,Benar,0.9158
2026-06-03T22:23:05.454134,Jep Kanan,0.4237,Benar,0.8111
2026-06-03T22:23:11.455010,Jep Kiri,0.4314,Benar,0.6326
2026-06-03T22:23:11.997259,Jep Kiri,0.4843,Salah,0.6243
2026-06-03T22:23:48.501629,Tangkisan Kiri,0.4682,Benar,0.5633
2026-06-03T22:23:49.048332,Tangkisan Kiri,0.542,Salah,0.7488
2026-06-03T22:23:49.593144,Tangkisan Kiri,0.4329,Salah,0.7488
2026-06-03T22:24:04.273896,Jep Kiri,0.4697,Benar,0.8946
2026-06-03T22:24:04.819352,Jep Kiri,0.4449,Benar,0.8748
2026-06-03T22:24:08.624662,Jep Kiri,0.4013,Benar,0.9234
2026-06-03T22:24:13.519621,Tangkisan Kiri,0.6267,Benar,0.5519
2026-06-03T22:24:14.070688,Tangkisan Kiri,0.669,Benar,0.5512
2026-06-03T22:24:14.612351,Tangkisan Kiri,0.4193,Benar,0.8825
2026-06-03T22:24:18.967684,Jep Kiri,0.5262,Benar,0.8135
2026-06-03T22:24:19.514995,Jep Kiri,0.5277,Benar,0.7387
2026-06-03T22:24:20.052956,Jep Kiri,0.4904,Benar,0.7249
2026-06-03T22:24:20.598104,Jep Kiri,0.4171,Benar,0.864
2026-06-03T22:24:24.942421,Tangkisan Kiri,0.4313,Benar,0.5461
2026-06-03T22:24:25.484257,Tangkisan Kiri,0.5917,Benar,0.5608
2026-06-03T22:24:26.029987,Tangkisan Kiri,0.6782,Salah,0.7571
2026-06-03T22:24:26.571841,Tangkisan Kiri,0.6465,Benar,0.5519
2026-06-03T22:24:37.478226,Kombinasi Kanan,0.6565,Benar,0.8451
2026-06-03T22:24:38.024057,Kombinasi Kanan,0.8217,Benar,0.9899
2026-06-03T22:24:38.569940,Kombinasi Kanan,0.8856,Benar,0.9873
2026-06-03T22:24:39.115548,Kombinasi Kanan,0.7878,Benar,0.6565
2026-06-03T22:24:39.658213,Tangkisan Kanan,0.4561,Benar,0.5
2026-06-03T22:24:40.201451,Tangkisan Kanan,0.4617,Benar,0.5
2026-06-03T22:24:53.268736,Kombinasi Kanan,0.618,Benar,0.8321
2026-06-03T22:24:53.814589,Kombinasi Kanan,0.7178,Benar,0.9205
2026-06-03T22:24:54.355995,Jep Kanan,0.4626,Salah,0.6158
2026-06-03T22:24:54.901978,Jep Kanan,0.527,Benar,0.7071
2026-06-03T22:24:55.456225,Jep Kanan,0.527,Benar,0.7071
2026-06-03T22:24:56.002362,Jep Kanan,0.571,Salah,0.6067
2026-06-03T22:25:09.621284,Jep Kiri,0.418,Benar,0.7952
2026-06-03T22:25:10.171488,Jep Kiri,0.5679,Benar,0.5304
2026-06-03T22:25:10.724567,Jep Kiri,0.6692,Benar,0.6572
2026-06-03T22:25:11.266123,Jep Kiri,0.5016,Benar,0.8168
2026-06-03T22:25:29.228537,Kombinasi Kanan,0.4299,Salah,0.5586
2026-06-03T22:25:29.770538,Kombinasi Kanan,0.4299,Salah,0.5586
2026-06-03T22:25:43.908847,Jep Kiri,0.4866,Benar,0.7561
2026-06-03T22:25:44.457225,Jep Kiri,0.6474,Benar,0.7756
2026-06-03T22:25:45.002058,Jep Kiri,0.6474,Benar,0.7756
2026-06-03T22:25:45.545073,Jep Kiri,0.6529,Benar,0.7628
2026-06-03T22:25:46.095313,Jep Kiri,0.6529,Benar,0.7628
2026-06-03T22:26:01.332365,Jep Kiri,0.5121,Benar,0.7122
2026-06-03T22:26:01.881497,Jep Kiri,0.5121,Benar,0.7122
2026-06-03T22:26:02.428215,Jep Kiri,0.7922,Benar,0.838
2026-06-03T22:26:02.971288,Jep Kiri,0.7806,Benar,0.8332
2026-06-03T22:26:03.517437,Jep Kiri,0.6478,Benar,0.8927
2026-06-03T22:26:18.763610,Kombinasi Kanan,0.459,Benar,0.5737
2026-06-03T22:26:19.312006,Kombinasi Kanan,0.6188,Benar,0.9475
2026-06-03T22:26:19.852168,Kombinasi Kanan,0.5001,Salah,0.5393
2026-06-03T22:26:20.398310,Kombinasi Kanan,0.4798,Salah,0.7698
2026-06-03T22:26:33.442369,Kombinasi Kanan,0.619,Benar,0.9433
2026-06-03T22:26:33.985429,Kombinasi Kanan,0.6262,Benar,0.963
2026-06-03T22:26:34.526614,Kombinasi Kanan,0.628,Benar,0.6873
2026-06-03T22:26:35.071361,Jep Kanan,0.5671,Benar,0.7925
2026-06-03T22:26:48.145908,Tangkisan Kanan,0.4079,Benar,0.5
2026-06-03T22:26:48.695971,Kombinasi Kanan,0.5758,Benar,0.8796
2026-06-03T22:26:49.235933,Kombinasi Kanan,0.4777,Salah,0.8897
2026-06-03T22:26:49.784589,Kombinasi Kanan,0.4777,Salah,0.8897
2026-06-03T22:26:50.326597,Kombinasi Kanan,0.4777,Salah,0.8897
2026-06-03T22:26:50.871587,Tangkisan Kanan,0.4628,Benar,0.5
2026-06-03T22:27:12.095381,Tangkisan Kanan,0.4979,Benar,0.5
2026-06-03T22:27:12.645200,Kombinasi Kanan,0.5411,Benar,0.7443
2026-06-03T22:27:13.183848,Kombinasi Kanan,0.5094,Salah,0.7612
2026-06-03T22:27:14.274150,Tangkisan Kanan,0.4073,Salah,0.5
2026-06-03T22:27:28.961458,Kombinasi Kanan,0.741,Benar,0.8496
2026-06-03T22:27:29.507379,Kombinasi Kanan,0.741,Benar,0.8496
2026-06-03T22:27:50.207341,Tangkisan Kanan,0.4942,Benar,0.5
2026-06-03T22:27:50.748850,Tangkisan Kanan,0.412,Benar,0.5
