timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T22:42:57.714422,Jep Kiri,0.6763,Benar,0.6926
2026-06-03T22:42:58.257633,Jep Kiri,0.5204,Benar,0.8716
2026-06-03T22:42:58.805578,Jep Kiri,0.4817,Salah,0.5548
2026-06-03T22:43:04.792008,Jep Kanan,0.4072,Salah,0.6111
2026-06-03T22:43:05.337175,Jep Kanan,0.4074,Benar,0.8106
2026-06-03T22:43:11.324167,Jep Kanan,0.403,Salah,0.787
2026-06-03T22:43:11.872272,Jep Kanan,0.4116,Salah,0.7835
2026-06-03T22:43:13.504128,Jep Kanan,0.4885,Benar,0.5158
2026-06-03T22:43:14.046294,Jep Kanan,0.5034,Salah,0.8737
2026-06-03T22:43:14.588460,Jep Kanan,0.4916,Salah,0.8661
2026-06-03T22:43:15.131280,Jep Kanan,0.4909,Benar,0.5197
2026-06-03T22:43:15.678289,Jep Kanan,0.4926,Benar,0.5205
2026-06-03T22:43:16.221483,Jep Kanan,0.5149,Salah,0.6202
2026-06-03T22:43:16.774153,Jep Kanan,0.5033,Salah,0.5874
2026-06-03T22:43:17.315133,Jep Kanan,0.4805,Benar,0.5069
2026-06-03T22:43:17.861784,Jep Kanan,0.4104,Benar,0.5215
2026-06-03T22:43:18.403347,Jep Kanan,0.6973,Benar,0.5
2026-06-03T22:43:18.945954,Jep Kanan,0.7085,Benar,0.5215
2026-06-03T22:43:19.488524,Jep Kanan,0.6993,Benar,0.8055
2026-06-03T22:43:20.033449,Jep Kanan,0.5385,Salah,0.6178
2026-06-03T22:43:20.571142,Jep Kanan,0.579,Salah,0.5941
2026-06-03T22:43:21.117834,Jep Kanan,0.5758,Salah,0.7955
2026-06-03T22:43:21.665230,Jep Kanan,0.5048,Salah,0.7786
2026-06-03T22:43:22.213529,Jep Kanan,0.4705,Salah,0.5863
2026-06-03T22:43:22.756547,Jep Kanan,0.4647,Benar,0.5202
2026-06-03T22:43:23.305182,Jep Kanan,0.4534,Salah,0.537
2026-06-03T22:43:23.845314,Jep Kanan,0.4848,Benar,0.5241
2026-06-03T22:43:24.391777,Jep Kanan,0.4763,Benar,0.5215
2026-06-03T22:43:25.482129,Jep Kanan,0.4057,Benar,0.5069
2026-06-03T22:43:26.028687,Jep Kanan,0.4379,Salah,0.5883
2026-06-03T22:43:26.574484,Jep Kanan,0.4265,Benar,0.5145
2026-06-03T22:43:27.118709,Jep Kanan,0.5062,Benar,0.7083
2026-06-03T22:43:27.664548,Jep Kanan,0.5139,Salah,0.5778
2026-06-03T22:43:28.213488,Jep Kanan,0.5101,Salah,0.5805
2026-06-03T22:43:29.849150,Jep Kanan,0.4074,Benar,0.7822
2026-06-03T22:43:30.393579,Jep Kanan,0.4269,Benar,0.5212
2026-06-03T22:43:30.938889,Jep Kanan,0.4783,Benar,0.5209
2026-06-03T22:43:31.482533,Jep Kanan,0.464,Salah,0.821
2026-06-03T22:43:32.024258,Jep Kanan,0.4561,Salah,0.8494
2026-06-03T22:43:32.568559,Jep Kanan,0.4673,Salah,0.6634
2026-06-03T22:43:33.115726,Jep Kanan,0.4404,Benar,0.5215
2026-06-03T22:43:33.655812,Jep Kanan,0.5027,Salah,0.7113
2026-06-03T22:43:34.197588,Jep Kanan,0.5235,Salah,0.6067
2026-06-03T22:43:36.385773,Jep Kanan,0.5104,Salah,0.79
2026-06-03T22:43:36.929852,Jep Kanan,0.6091,Salah,0.9368
2026-06-03T22:43:37.475917,Jep Kanan,0.6091,Salah,0.9368
2026-06-03T22:43:38.021506,Jep Kanan,0.4286,Benar,0.6124
2026-06-03T22:43:39.110281,Jep Kanan,0.639,Benar,0.7822
2026-06-03T22:43:39.651181,Jep Kanan,0.6418,Benar,0.735
2026-06-03T22:43:40.194941,Jep Kanan,0.6418,Benar,0.735
2026-06-03T22:43:40.742513,Jep Kanan,0.4039,Salah,0.6067
2026-06-03T22:43:42.917931,Jep Kiri,0.6332,Benar,0.6762
2026-06-03T22:43:43.460255,Jep Kiri,0.727,Benar,0.8389
2026-06-03T22:43:44.004131,Jep Kiri,0.6961,Benar,0.8639
2026-06-03T22:43:44.550566,Jep Kiri,0.6262,Benar,0.8772
2026-06-03T22:43:45.096091,Jep Kiri,0.6124,Benar,0.8694
2026-06-03T22:43:45.635701,Jep Kiri,0.5284,Benar,0.767
2026-06-03T22:43:51.062370,Jep Kiri,0.5795,Benar,0.5932
2026-06-03T22:43:51.610508,Jep Kiri,0.7374,Salah,0.5
2026-06-03T22:43:52.154811,Jep Kiri,0.526,Benar,0.8262
2026-06-03T22:43:52.701123,Jep Kiri,0.6759,Benar,0.5945
2026-06-03T22:43:53.242478,Jep Kiri,0.6387,Benar,0.8338
2026-06-03T22:44:02.485059,Jep Kiri,0.5948,Benar,0.8844
2026-06-03T22:44:03.030343,Jep Kiri,0.6575,Benar,0.8851
2026-06-03T22:44:03.569389,Jep Kiri,0.6963,Benar,0.776
2026-06-03T22:44:04.111819,Jep Kiri,0.6867,Benar,0.7827
2026-06-03T22:44:04.658248,Jep Kiri,0.6101,Benar,0.9095
2026-06-03T22:44:05.202682,Jep Kiri,0.5815,Benar,0.9253
2026-06-03T22:44:11.719789,Jep Kiri,0.4402,Benar,0.8256
2026-06-03T22:44:12.263873,Jep Kiri,0.6929,Benar,0.7383
2026-06-03T22:44:12.810993,Jep Kiri,0.7429,Benar,0.7665
2026-06-03T22:44:13.357716,Jep Kiri,0.7429,Benar,0.7665
2026-06-03T22:44:13.898674,Jep Kiri,0.7429,Benar,0.7665
2026-06-03T22:44:14.443009,Jep Kiri,0.7429,Benar,0.7665
2026-06-03T22:44:14.985036,Jep Kiri,0.7429,Benar,0.7665
2026-06-03T22:44:15.533721,Jep Kiri,0.751,Benar,0.8225
2026-06-03T22:44:16.075186,Jep Kiri,0.7524,Benar,0.7792
2026-06-03T22:44:16.614190,Jep Kiri,0.5865,Benar,0.878
2026-06-03T22:44:26.963207,Jep Kiri,0.7114,Salah,0.5569
