timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T18:43:28.274878,Jep Kiri,0.5615,Salah,0.5915
2026-06-03T18:43:42.981601,Jep Kiri,0.6931,Benar,0.9124
2026-06-03T18:43:43.584395,Jep Kiri,0.4281,Salah,0.9332
2026-06-03T18:43:50.611616,Tangkisan Kiri,0.5725,Salah,0.7573
2026-06-03T18:43:52.366939,Jep Kiri,0.5897,Salah,0.6489
2026-06-03T18:44:01.728027,Jep Kiri,0.5727,Benar,0.5484
2026-06-03T18:44:02.328950,Tangkisan Kiri,0.4154,Salah,0.7658
2026-06-03T18:45:02.230575,Tangkisan Kanan,0.4305,Benar,0.5
2026-06-03T18:45:03.983669,Jep Kanan,0.678,Benar,0.8051
2026-06-03T18:45:16.259093,Kombinasi Kanan,0.7825,Benar,0.9386
2026-06-03T18:45:18.011767,Jep Kanan,0.7475,Salah,0.7423
2026-06-03T18:45:18.605706,Tangkisan Kanan,0.406,Benar,0.5
2026-06-03T18:45:46.157405,Jep Kanan,0.4122,Salah,0.9399
2026-06-03T18:45:57.336688,Jep Kanan,0.4444,Benar,0.9834
2026-06-03T18:45:57.953208,Tangkisan Kanan,0.4171,Benar,0.5
2026-06-03T18:45:58.543655,Tangkisan Kanan,0.4059,Benar,0.5
2026-06-03T18:45:59.133672,Tangkisan Kanan,0.4445,Benar,0.5
2026-06-03T18:45:59.743967,Tangkisan Kanan,0.4338,Benar,0.5
2026-06-03T18:46:00.337784,Tangkisan Kanan,0.4175,Benar,0.5
2026-06-03T18:46:00.928942,Tangkisan Kanan,0.4453,Benar,0.5
2026-06-03T18:46:01.529965,Tangkisan Kanan,0.4196,Benar,0.5
2026-06-03T18:46:02.107837,Tangkisan Kanan,0.4172,Benar,0.5
2026-06-03T18:46:02.695925,Tangkisan Kanan,0.4315,Benar,0.5
2026-06-03T18:46:03.290841,Tangkisan Kanan,0.5238,Benar,0.5
2026-06-03T18:46:03.870197,Tangkisan Kanan,0.4174,Benar,0.5
2026-06-03T18:46:07.402868,Tangkisan Kanan,0.4562,Benar,0.5
